5.000000000000000000e+02,1.000000000000000000e+03,1.500000000000000000e+03,2.000000000000000000e+03,2.500000000000000000e+03,3.000000000000000000e+03,3.500000000000000000e+03,4.000000000000000000e+03,4.500000000000000000e+03,5.000000000000000000e+03
6.841990976427726467e-01,6.986030352015827338e-01,7.057929403816922687e-01,7.117041040364803228e-01,7.177841580814051659e-01,7.214756194658238364e-01,7.306680821289840422e-01,7.410427775231017700e-01,7.464713972060703639e-01,7.503800033778078582e-01
2.070844686648501409e-01,2.089009990917347903e-01,2.143505903723887385e-01,2.188919164396003758e-01,2.107175295186194397e-01,2.152588555858310493e-01,2.879200726612170524e-01,2.833787465940054706e-01,3.623978201634877605e-01,3.896457765667574735e-01
