2.429204463958740234e+01
2.225872325897216797e+01
2.140637886524200439e+01
2.083136153221130371e+01
2.040371000766754150e+01
2.007291102409362793e+01
1.980320942401885986e+01
1.957476937770843506e+01
1.936974811553955078e+01
1.919111740589141846e+01
1.903697621822357178e+01
1.889279580116271973e+01
1.875840067863464355e+01
1.864953947067260742e+01
1.853421020507812500e+01
1.843336248397827148e+01
1.833726823329925537e+01
1.824962246417999268e+01
1.816389882564544678e+01
1.808139920234680176e+01
1.800711691379547119e+01
1.793361437320709229e+01
1.786289238929748535e+01
1.779799318313598633e+01
1.773432731628417969e+01
1.767402601242065430e+01
1.761570250988006592e+01
1.755588722229003906e+01
1.750144743919372559e+01
1.745379304885864258e+01
1.739973938465118408e+01
1.734844398498535156e+01
1.730297064781188965e+01
1.726018047332763672e+01
1.721631085872650146e+01
1.717524099349975586e+01
1.712639141082763672e+01
1.708652311563491821e+01
1.704500913619995117e+01
1.700947570800781250e+01
1.697382050752639771e+01
1.693816190958023071e+01
1.689159679412841797e+01
1.686108511686325073e+01
1.682183003425598145e+01
1.679123103618621826e+01
1.675790351629257202e+01
1.672105723619461060e+01
1.668329375982284546e+01
1.666386550664901733e+01
1.663081771135330200e+01
1.661073261499404907e+01
1.657475560903549194e+01
1.654650658369064331e+01
1.651808470487594604e+01
1.648136663436889648e+01
1.645076304674148560e+01
1.642933350801467896e+01
1.640234756469726562e+01
1.636783498525619507e+01
1.634689486026763916e+01
1.631999915838241577e+01
1.629826378822326660e+01
1.626879245042800903e+01
1.624963676929473877e+01
1.622248780727386475e+01
1.619665449857711792e+01
1.617991685867309570e+01
1.614846932888031006e+01
1.613404369354248047e+01
1.610075306892395020e+01
1.607736408710479736e+01
1.605865490436553955e+01
1.602873224020004272e+01
1.600554502010345459e+01
1.598655742406845093e+01
1.596204388141632080e+01
1.594025385379791260e+01
1.591969865560531616e+01
1.590188246965408325e+01
1.588419574499130249e+01
1.585844582319259644e+01
1.584644800424575806e+01
1.581766748428344727e+01
1.579945558309555054e+01
