1.000000000000000000e+01,2.000000000000000000e+01,3.000000000000000000e+01,4.000000000000000000e+01,5.000000000000000000e+01,6.000000000000000000e+01,7.000000000000000000e+01,8.000000000000000000e+01,9.000000000000000000e+01,1.000000000000000000e+02,1.100000000000000000e+02,1.200000000000000000e+02,1.300000000000000000e+02,1.400000000000000000e+02,1.500000000000000000e+02,1.600000000000000000e+02,1.700000000000000000e+02,1.800000000000000000e+02,1.900000000000000000e+02,2.000000000000000000e+02,2.100000000000000000e+02,2.200000000000000000e+02,2.300000000000000000e+02,2.400000000000000000e+02,2.500000000000000000e+02,2.600000000000000000e+02,2.700000000000000000e+02,2.800000000000000000e+02,2.900000000000000000e+02,3.000000000000000000e+02,3.100000000000000000e+02,3.200000000000000000e+02,3.300000000000000000e+02,3.400000000000000000e+02,3.500000000000000000e+02,3.600000000000000000e+02,3.700000000000000000e+02,3.800000000000000000e+02,3.900000000000000000e+02,4.000000000000000000e+02,4.100000000000000000e+02,4.200000000000000000e+02,4.300000000000000000e+02,4.400000000000000000e+02,4.500000000000000000e+02,4.600000000000000000e+02,4.700000000000000000e+02,4.800000000000000000e+02,4.900000000000000000e+02,5.000000000000000000e+02,5.100000000000000000e+02,5.200000000000000000e+02,5.300000000000000000e+02,5.400000000000000000e+02,5.500000000000000000e+02,5.600000000000000000e+02,5.700000000000000000e+02,5.800000000000000000e+02,5.900000000000000000e+02,6.000000000000000000e+02,6.100000000000000000e+02,6.200000000000000000e+02,6.300000000000000000e+02,6.400000000000000000e+02,6.500000000000000000e+02,6.600000000000000000e+02,6.700000000000000000e+02,6.800000000000000000e+02,6.900000000000000000e+02,7.000000000000000000e+02,7.100000000000000000e+02,7.200000000000000000e+02,7.300000000000000000e+02,7.400000000000000000e+02,7.500000000000000000e+02,7.600000000000000000e+02,7.700000000000000000e+02,7.800000000000000000e+02,7.900000000000000000e+02,8.000000000000000000e+02,8.100000000000000000e+02,8.200000000000000000e+02,8.300000000000000000e+02,8.400000000000000000e+02,8.500000000000000000e+02,8.600000000000000000e+02,8.700000000000000000e+02,8.800000000000000000e+02,8.900000000000000000e+02,9.000000000000000000e+02,9.100000000000000000e+02,9.200000000000000000e+02,9.300000000000000000e+02,9.400000000000000000e+02,9.500000000000000000e+02,9.600000000000000000e+02,9.700000000000000000e+02,9.800000000000000000e+02,9.900000000000000000e+02,1.000000000000000000e+03
2.515894641235240647e-01,2.588555858310626623e-01,2.606721162579473394e-01,2.815622161671207935e-01,2.842870118074477537e-01,2.724795640326975743e-01,3.378746594005449522e-01,3.469573115349682269e-01,3.206176203451407969e-01,3.669391462306993423e-01,3.342415985467756534e-01,3.696639418710263580e-01,3.342415985467756534e-01,3.896457765667574735e-01,3.923705722070844892e-01,3.996366939146230868e-01,3.696639418710263580e-01,3.905540417801998121e-01,3.742052679382379399e-01,4.087193460490463059e-01,3.751135331516802784e-01,3.932788374205267723e-01,3.714804722979109797e-01,3.478655767484105099e-01,3.814713896457765929e-01,3.969118982742960711e-01,3.987284287011807482e-01,4.005449591280653698e-01,3.887375113533151905e-01,3.932788374205267723e-01,3.769300635785649556e-01,3.941871026339691109e-01,3.878292461398728519e-01,3.950953678474114494e-01,3.796548592188919158e-01,3.987284287011807482e-01,3.851044504995458917e-01,3.987284287011807482e-01,3.960036330608537880e-01,3.723887375113533182e-01,3.769300635785649556e-01,3.860127157129881748e-01,3.914623069936421507e-01,3.560399636693914460e-01,3.905540417801998121e-01,3.950953678474114494e-01,4.087193460490463059e-01,3.823796548592188760e-01,3.978201634877384096e-01,3.923705722070844892e-01,3.742052679382379399e-01,3.878292461398728519e-01,3.814713896457765929e-01,3.769300635785649556e-01,3.869209809264305133e-01,3.742052679382379399e-01,3.742052679382379399e-01,3.832879200726612146e-01,3.887375113533151905e-01,3.823796548592188760e-01,3.723887375113533182e-01,3.569482288828337846e-01,3.687556766575840195e-01,3.778383287920072386e-01,3.714804722979109797e-01,3.723887375113533182e-01,3.678474114441416809e-01,3.814713896457765929e-01,3.851044504995458917e-01,3.969118982742960711e-01,3.851044504995458917e-01,3.551316984559491630e-01,3.660308810172570593e-01,3.687556766575840195e-01,3.669391462306993423e-01,3.742052679382379399e-01,3.660308810172570593e-01,3.841961852861035531e-01,3.705722070844686411e-01,3.732970027247956568e-01,3.742052679382379399e-01,3.723887375113533182e-01,3.678474114441416809e-01,3.696639418710263580e-01,3.732970027247956568e-01,3.832879200726612146e-01,3.751135331516802784e-01,3.796548592188919158e-01,3.642143505903723821e-01,3.769300635785649556e-01,3.551316984559491630e-01,3.751135331516802784e-01,3.696639418710263580e-01,3.760217983651226170e-01,3.787465940054495772e-01,3.742052679382379399e-01,3.823796548592188760e-01,3.642143505903723821e-01,3.778383287920072386e-01,3.832879200726612146e-01
2.851952770208900922e-01,2.797456857402361718e-01,2.706630336058128972e-01,2.724795640326975743e-01,2.851952770208900922e-01,2.979109900090826657e-01,2.960944595821979886e-01,2.888283378746593910e-01,2.842870118074477537e-01,3.015440508628519645e-01,3.042688465031789247e-01,3.206176203451407969e-01,3.024523160762943030e-01,3.160762942779291595e-01,3.079019073569482234e-01,2.997275204359672873e-01,3.069936421435058849e-01,3.006357856494096259e-01,2.988192552225250043e-01,3.306085376930063546e-01,3.115349682107175222e-01,2.988192552225250043e-01,3.251589464123524342e-01,3.178928247048137812e-01,3.233424159854677571e-01,3.197093551316984583e-01,3.269754768392370559e-01,3.106267029972751836e-01,3.360581289736603305e-01,3.387829246139872907e-01,3.306085376930063546e-01,3.333333333333333148e-01,3.306085376930063546e-01,3.405994550408719124e-01,3.051771117166212632e-01,3.233424159854677571e-01,3.278837420526793944e-01,3.415077202543142509e-01,3.578564940962761232e-01,3.614895549500454219e-01,3.442325158946412111e-01,3.315168029064486932e-01,3.433242506811989281e-01,3.387829246139872907e-01,3.496821071752951871e-01,3.369663941871026136e-01,3.442325158946412111e-01,3.460490463215258883e-01,3.433242506811989281e-01,3.487738419618528485e-01,3.297002724795640161e-01,3.387829246139872907e-01,3.369663941871026136e-01,3.451407811080835497e-01,3.278837420526793944e-01,3.269754768392370559e-01,3.151680290644868210e-01,2.861035422343324308e-01,3.169845594913714981e-01,3.269754768392370559e-01,3.088101725703905620e-01,3.151680290644868210e-01,3.097184377838329006e-01,3.088101725703905620e-01,3.306085376930063546e-01,3.169845594913714981e-01,2.979109900090826657e-01,3.115349682107175222e-01,3.142597638510444824e-01,3.124432334241598608e-01,3.188010899182561197e-01,3.169845594913714981e-01,3.206176203451407969e-01,2.661217075386012598e-01,3.088101725703905620e-01,3.106267029972751836e-01,3.079019073569482234e-01,3.169845594913714981e-01,3.169845594913714981e-01,3.115349682107175222e-01,3.233424159854677571e-01,3.088101725703905620e-01,3.160762942779291595e-01,3.178928247048137812e-01,3.051771117166212632e-01,3.069936421435058849e-01,3.151680290644868210e-01,3.042688465031789247e-01,3.115349682107175222e-01,3.269754768392370559e-01,3.133514986376021993e-01,3.124432334241598608e-01,3.169845594913714981e-01,2.933696639418710284e-01,3.151680290644868210e-01,3.069936421435058849e-01,3.006357856494096259e-01,3.051771117166212632e-01,3.115349682107175222e-01,3.160762942779291595e-01
