5.000000000000000000e+01,1.000000000000000000e+02,1.500000000000000000e+02,2.000000000000000000e+02,2.500000000000000000e+02,3.000000000000000000e+02,3.500000000000000000e+02,4.000000000000000000e+02,4.500000000000000000e+02,5.000000000000000000e+02,5.500000000000000000e+02,6.000000000000000000e+02,6.500000000000000000e+02,7.000000000000000000e+02,7.500000000000000000e+02,8.000000000000000000e+02,8.500000000000000000e+02,9.000000000000000000e+02,9.500000000000000000e+02,1.000000000000000000e+03
7.602239004029242020e-01,7.616232779212005477e-01,7.555914782734576285e-01,7.581730885226916072e-01,7.555432238762757047e-01,7.541921007551812828e-01,7.596931020339228180e-01,7.511038193355369375e-01,7.523825608608584181e-01,7.506936569594904185e-01,7.510555649383550136e-01,7.476536299370279970e-01,7.514174729172196088e-01,7.496561874200786679e-01,7.477742659299828620e-01,7.509590561439911660e-01,7.508384201510363010e-01,7.507901657538542661e-01,7.517793808960842039e-01,7.521895432721307229e-01
3.642143505903723821e-01,3.896457765667574735e-01,3.732970027247956568e-01,3.687556766575840195e-01,3.623978201634877605e-01,3.514986376021798642e-01,3.932788374205267723e-01,3.551316984559491630e-01,3.560399636693914460e-01,3.424159854677565895e-01,3.514986376021798642e-01,3.551316984559491630e-01,3.496821071752951871e-01,3.605812897366030834e-01,3.578564940962761232e-01,3.678474114441416809e-01,3.687556766575840195e-01,3.714804722979109797e-01,3.814713896457765929e-01,3.678474114441416809e-01
6.774434820373006483e-01,6.693126161121432105e-01,6.706396120346466150e-01,6.651144835573141734e-01,6.641493956136752530e-01,6.621468381306246931e-01,6.588172847250706177e-01,6.580934687673414274e-01,6.561391656814726803e-01,6.557290033054261613e-01,6.545467705744686393e-01,6.539677178082853315e-01,6.522788139069172209e-01,6.521340507153714494e-01,6.500108572393659134e-01,6.489010061041812216e-01,6.485873525224986613e-01,6.480565541534972773e-01,6.462952686563563365e-01,6.455231983014452224e-01
2.715712988192552357e-01,2.570390554041780407e-01,2.579473206176203237e-01,2.615803814713896225e-01,2.579473206176203237e-01,2.597638510445050009e-01,2.652134423251589213e-01,2.597638510445050009e-01,2.524977293369664033e-01,2.588555858310626623e-01,2.588555858310626623e-01,2.488646684831971045e-01,2.524977293369664033e-01,2.524977293369664033e-01,2.461398728428701166e-01,2.479564032697547660e-01,2.534059945504087419e-01,2.524977293369664033e-01,2.334241598546775709e-01,2.343324250681198817e-01
