5.000000000000000000e+02,1.000000000000000000e+03,1.500000000000000000e+03,2.000000000000000000e+03,2.500000000000000000e+03,3.000000000000000000e+03,3.500000000000000000e+03,4.000000000000000000e+03,4.500000000000000000e+03,5.000000000000000000e+03
7.045383260549618054e-01,7.222718170193258569e-01,7.275798007093395858e-01,7.364103553936351965e-01,7.409462687287379223e-01,7.434796245807899773e-01,7.477018843342099208e-01,7.494872970299418791e-01,7.504523849735806884e-01,7.509349289454001486e-01
2.170753860127157264e-01,3.315168029064486932e-01,3.233424159854677571e-01,3.560399636693914460e-01,3.487738419618528485e-01,3.496821071752951871e-01,3.396911898274296293e-01,3.396911898274296293e-01,3.460490463215258883e-01,3.551316984559491630e-01
